	index,latitude,longitude,x_m,y_m,direction,mode,drive_level,event
330,35.5445613333,129.2558691667,-16.696,-12.208,1,2,2.00,NONE
331,35.5445620000,129.2558715000,-16.485,-12.134,1,2,2.00,NONE
332,35.5445628333,129.2558728333,-16.364,-12.041,1,2,2.00,NONE
333,35.5445641667,129.2558711667,-16.515,-11.893,1,2,2.00,NONE
334,35.5445653333,129.2558730000,-16.349,-11.763,1,2,2.00,NONE
335,35.5445641667,129.2558738333,-16.274,-11.893,1,2,2.00,NONE
336,35.5445655000,129.2558746667,-16.198,-11.744,1,2,2.00,NONE
337,35.5445665000,129.2558760000,-16.077,-11.633,1,2,2.00,NONE
338,35.5445680000,129.2558770000,-15.987,-11.466,1,2,2.00,NONE
339,35.5445688333,129.2558755000,-16.123,-11.373,1,2,2.00,NONE
340,35.5445670000,129.2558730000,-16.349,-11.577,1,2,2.00,NONE
341,35.5445660000,129.2558711667,-16.515,-11.689,1,2,2.00,NONE
342,35.5445653333,129.2558690000,-16.711,-11.763,1,2,2.00,NONE
343,35.5445646667,129.2558675000,-16.847,-11.837,1,2,2.00,NONE
344,35.5445651667,129.2558646667,-17.104,-11.781,1,2,2.00,NONE
345,35.5445653333,129.2558611667,-17.421,-11.763,1,2,2.00,NONE
346,35.5445656667,129.2558580000,-17.708,-11.726,1,2,2.00,NONE
347,35.5445658333,129.2558556667,-17.919,-11.707,1,2,2.00,NONE
348,35.5445655000,129.2558531667,-18.146,-11.744,1,2,2.00,NONE
349,35.5445646667,129.2558505000,-18.387,-11.837,1,2,2.00,NONE
350,35.5445636667,129.2558483333,-18.583,-11.948,1,2,2.00,NONE
351,35.5445615000,129.2558455000,-18.840,-12.190,1,2,2.00,NONE
352,35.5445606667,129.2558426667,-19.097,-12.282,1,2,2.00,NONE
353,35.5445596667,129.2558411667,-19.232,-12.394,1,2,2.00,NONE
354,35.5445581667,129.2558416667,-19.187,-12.561,1,2,2.00,NONE
355,35.5445570000,129.2558408333,-19.263,-12.690,1,2,2.00,NONE
356,35.5445555000,129.2558413333,-19.217,-12.857,1,2,2.00,NONE
357,35.5445553333,129.2558396667,-19.368,-12.876,1,2,2.00,NONE
358,35.5445546667,129.2558380000,-19.519,-12.950,1,2,2.00,NONE
359,35.5445535000,129.2558358333,-19.716,-13.080,1,2,2.00,NONE
360,35.5445518333,129.2558333333,-19.942,-13.266,1,2,2.00,NONE
