index,latitude,longitude,x_m,y_m,dr_x_m,dr_y_m,dr_yaw_deg,direction,mode,drive_level,wheel,event
150,37.2885118333,127.1072961667,0.148,-13.062,0.000,0.000,0.000,1,1,2.00,0,NONE
151,37.2885125000,127.1072943333,-0.015,-12.987,0.000,0.000,0.000,1,1,2.00,0,NONE
152,37.2885130000,127.1072921667,-0.207,-12.932,0.000,0.000,0.000,1,1,2.00,0,NONE
153,37.2885133333,127.1072898333,-0.413,-12.895,0.000,0.000,0.000,1,1,2.00,0,NONE
154,37.2885138333,127.1072878333,-0.590,-12.839,0.000,0.000,0.000,1,1,2.00,0,NONE
155,37.2885145000,127.1072858333,-0.768,-12.765,0.000,0.000,0.000,1,1,2.00,0,NONE
156,37.2885153333,127.1072840000,-0.930,-12.672,0.000,0.000,0.000,1,1,2.00,0,NONE
157,37.2885160000,127.1072825000,-1.063,-12.598,0.000,0.000,0.000,1,1,2.00,0,NONE
158,37.2885168333,127.1072800000,-1.284,-12.505,0.000,0.000,0.000,1,1,2.00,0,NONE
159,37.2885175000,127.1072781667,-1.447,-12.431,0.000,0.000,0.000,1,1,2.00,0,NONE
160,37.2885181667,127.1072766667,-1.579,-12.357,0.000,0.000,0.000,1,1,2.00,0,NONE
161,37.2885191667,127.1072751667,-1.712,-12.245,0.000,0.000,0.000,1,1,2.00,0,NONE
162,37.2885203333,127.1072736667,-1.845,-12.115,0.000,0.000,0.000,1,1,2.00,0,NONE
163,37.2885215000,127.1072723333,-1.963,-11.985,0.000,0.000,0.000,1,1,2.00,0,NONE
164,37.2885226667,127.1072701667,-2.155,-11.856,0.000,0.000,0.000,1,1,2.00,0,NONE
165,37.2885236667,127.1072685000,-2.303,-11.744,0.000,0.000,0.000,1,1,2.00,0,NONE
166,37.2885246667,127.1072668333,-2.450,-11.633,0.000,0.000,0.000,1,1,2.00,0,NONE
167,37.2885256667,127.1072656667,-2.554,-11.522,0.000,0.000,0.000,1,1,2.00,0,NONE
168,37.2885270000,127.1072645000,-2.657,-11.373,0.000,0.000,0.000,1,1,2.00,0,NONE
169,37.2885283333,127.1072635000,-2.746,-11.225,0.000,0.000,0.000,1,1,2.00,0,NONE
170,37.2885296667,127.1072625000,-2.834,-11.076,0.000,0.000,0.000,1,1,2.00,0,NONE
171,37.2885310000,127.1072615000,-2.923,-10.928,0.000,0.000,0.000,1,1,2.00,0,NONE
172,37.2885323333,127.1072605000,-3.011,-10.779,0.000,0.000,0.000,1,1,2.00,0,NONE
