index,latitude,longitude,x_m,y_m,dr_x_m,dr_y_m,dr_yaw_deg,direction,mode,drive_level,wheel,event
127,37.2888308333,127.1074233333,9.624,13.470,0.000,0.000,0.000,1,1,2.00,0,NONE
128,37.2888308333,127.1074260000,9.860,13.470,0.000,0.000,0.000,1,1,2.00,0,NONE
129,37.2888308333,127.1074286667,10.096,13.470,0.000,0.000,0.000,1,1,2.00,0,NONE
130,37.2888306667,127.1074311667,10.318,13.451,0.000,0.000,0.000,1,1,2.00,0,NONE
131,37.2888305000,127.1074340000,10.569,13.433,0.000,0.000,0.000,1,1,2.00,0,NONE
132,37.2888301667,127.1074366667,10.805,13.396,0.000,0.000,0.000,1,1,2.00,0,NONE
133,37.2888300000,127.1074393333,11.041,13.377,0.000,0.000,0.000,1,1,2.00,0,NONE
134,37.2888298333,127.1074421667,11.292,13.358,0.000,0.000,0.000,1,1,2.00,0,NONE
135,37.2888296667,127.1074448333,11.528,13.340,0.000,0.000,0.000,1,1,2.00,0,NONE
136,37.2888291667,127.1074475000,11.764,13.284,0.000,0.000,0.000,1,1,2.00,0,NONE
137,37.2888286667,127.1074501667,12.001,13.229,0.000,0.000,0.000,1,1,2.00,0,NONE
138,37.2888281667,127.1074528333,12.237,13.173,0.000,0.000,0.000,1,1,2.00,0,NONE
139,37.2888278333,127.1074556667,12.488,13.136,0.000,0.000,0.000,1,1,2.00,0,NONE
140,37.2888273333,127.1074583333,12.724,13.080,0.000,0.000,0.000,1,1,2.00,0,NONE
141,37.2888266667,127.1074611667,12.975,13.006,0.000,0.000,0.000,1,1,2.00,0,NONE
142,37.2888260000,127.1074638333,13.211,12.932,0.000,0.000,0.000,1,1,2.00,0,NONE
143,37.2888253333,127.1074665000,13.447,12.857,0.000,0.000,0.000,1,1,2.00,0,NONE
144,37.2888246667,127.1074691667,13.683,12.783,0.000,0.000,0.000,1,1,2.00,0,NONE
145,37.2888241667,127.1074718333,13.920,12.728,0.000,0.000,0.000,1,1,2.00,0,NONE
146,37.2888235000,127.1074745000,14.156,12.653,0.000,0.000,0.000,1,1,2.00,0,NONE
147,37.2888228333,127.1074770000,14.377,12.579,0.000,0.000,0.000,1,1,2.00,0,NONE
148,37.2888221667,127.1074796667,14.613,12.505,0.000,0.000,0.000,1,1,2.00,0,NONE
149,37.2888216667,127.1074820000,14.820,12.449,0.000,0.000,0.000,1,1,2.00,0,NONE
150,37.2888213333,127.1074846667,15.056,12.412,0.000,0.000,0.000,1,1,2.00,0,NONE
151,37.2888210000,127.1074875000,15.307,12.375,0.000,0.000,0.000,1,1,2.00,0,NONE
152,37.2888205000,127.1074901667,15.543,12.319,0.000,0.000,0.000,1,1,2.00,0,NONE
153,37.2888198333,127.1074928333,15.779,12.245,0.000,0.000,0.000,1,1,2.00,0,NONE
154,37.2888193333,127.1074958333,16.045,12.190,0.000,0.000,0.000,1,1,2.00,0,NONE
155,37.2888188333,127.1074985000,16.281,12.134,0.000,0.000,0.000,1,1,2.00,0,NONE
156,37.2888183333,127.1075013333,16.532,12.078,0.000,0.000,0.000,1,1,2.00,0,NONE
157,37.2888178333,127.1075043333,16.798,12.023,0.000,0.000,0.000,1,1,2.00,0,NONE
158,37.2888170000,127.1075070000,17.034,11.930,0.000,0.000,0.000,1,1,2.00,0,NONE
