index,latitude,longitude,x_m,y_m,dr_x_m,dr_y_m,dr_yaw_deg,direction,mode,drive_level,wheel,event
142,37.2887898333,127.1074805000,14.982,8.906,0.000,0.000,0.000,1,1,2.00,0,NONE
143,37.2887890000,127.1074833333,15.233,8.813,0.000,0.000,0.000,1,1,2.00,0,NONE
144,37.2887883333,127.1074861667,15.484,8.739,0.000,0.000,0.000,1,1,2.00,0,NONE
145,37.2887875000,127.1074888333,15.720,8.646,0.000,0.000,0.000,1,1,2.00,0,NONE
146,37.2887870000,127.1074916667,15.971,8.590,0.000,0.000,0.000,1,1,2.00,0,NONE
147,37.2887861667,127.1074946667,16.237,8.497,0.000,0.000,0.000,1,1,2.00,0,NONE
148,37.2887855000,127.1074973333,16.473,8.423,0.000,0.000,0.000,1,1,2.00,0,NONE
149,37.2887846667,127.1075001667,16.724,8.330,0.000,0.000,0.000,1,1,2.00,0,NONE
150,37.2887836667,127.1075030000,16.975,8.219,0.000,0.000,0.000,1,1,2.00,0,NONE
151,37.2887830000,127.1075056667,17.211,8.145,0.000,0.000,0.000,1,1,2.00,0,NONE
152,37.2887821667,127.1075085000,17.462,8.052,0.000,0.000,0.000,1,1,2.00,0,NONE
153,37.2887815000,127.1075111667,17.698,7.978,0.000,0.000,0.000,1,1,2.00,0,NONE
154,37.2887808333,127.1075140000,17.949,7.904,0.000,0.000,0.000,1,1,2.00,0,NONE
155,37.2887798333,127.1075166667,18.185,7.792,0.000,0.000,0.000,1,1,2.00,0,NONE
156,37.2887791667,127.1075193333,18.422,7.718,0.000,0.000,0.000,1,1,2.00,0,NONE
157,37.2887785000,127.1075220000,18.658,7.644,0.000,0.000,0.000,1,1,2.00,0,NONE
158,37.2887778333,127.1075248333,18.909,7.570,0.000,0.000,0.000,1,1,2.00,0,NONE
159,37.2887771667,127.1075275000,19.145,7.496,0.000,0.000,0.000,1,1,2.00,0,NONE
160,37.2887763333,127.1075305000,19.411,7.403,0.000,0.000,0.000,1,1,2.00,0,NONE
161,37.2887755000,127.1075333333,19.662,7.310,0.000,0.000,0.000,1,1,2.00,0,NONE
162,37.2887748333,127.1075360000,19.898,7.236,0.000,0.000,0.000,1,1,2.00,0,NONE
163,37.2887741667,127.1075390000,20.163,7.162,0.000,0.000,0.000,1,1,2.00,0,NONE
164,37.2887733333,127.1075418333,20.414,7.069,0.000,0.000,0.000,1,1,2.00,0,NONE
165,37.2887725000,127.1075446667,20.665,6.976,0.000,0.000,0.000,1,1,2.00,0,NONE
166,37.2887716667,127.1075475000,20.916,6.883,0.000,0.000,0.000,1,1,2.00,0,NONE
167,37.2887713333,127.1075491667,21.064,6.846,0.000,0.000,0.000,1,1,2.00,0,NONE
168,37.2887706667,127.1075518333,21.300,6.772,0.000,0.000,0.000,1,1,2.00,0,NONE
169,37.2887700000,127.1075546667,21.551,6.698,0.000,0.000,0.000,1,1,2.00,0,NONE
170,37.2887691667,127.1075573333,21.787,6.605,0.000,0.000,0.000,1,1,2.00,0,NONE
171,37.2887683333,127.1075600000,22.023,6.512,0.000,0.000,0.000,1,1,2.00,0,NONE
172,37.2887673333,127.1075628333,22.274,6.401,0.000,0.000,0.000,1,1,2.00,0,NONE
173,37.2887666667,127.1075655000,22.510,6.327,0.000,0.000,0.000,1,1,2.00,0,NONE
174,37.2887658333,127.1075681667,22.747,6.234,0.000,0.000,0.000,1,1,2.00,0,NONE
175,37.2887651667,127.1075710000,22.997,6.160,0.000,0.000,0.000,1,1,2.00,0,NONE
176,37.2887643333,127.1075738333,23.248,6.067,0.000,0.000,0.000,1,1,2.00,0,NONE
177,37.2887631667,127.1075765000,23.485,5.937,0.000,0.000,0.000,1,1,2.00,0,NONE
178,37.2887623333,127.1075793333,23.736,5.844,0.000,0.000,0.000,1,1,2.00,0,NONE
179,37.2887615000,127.1075821667,23.986,5.752,0.000,0.000,0.000,1,1,2.00,0,NONE
180,37.2887608333,127.1075850000,24.237,5.677,0.000,0.000,0.000,1,1,2.00,0,NONE
181,37.2887603333,127.1075875000,24.459,5.622,0.000,0.000,0.000,1,1,2.00,0,NONE
182,37.2887596667,127.1075898333,24.665,5.547,0.000,0.000,0.000,1,1,2.00,0,NONE
183,37.2887588333,127.1075923333,24.887,5.455,0.000,0.000,0.000,1,1,2.00,0,NONE
184,37.2887581667,127.1075948333,25.108,5.380,0.000,0.000,0.000,1,1,2.00,0,NONE
185,37.2887575000,127.1075973333,25.330,5.306,0.000,0.000,0.000,1,1,2.00,0,NONE
186,37.2887570000,127.1075996667,25.536,5.251,0.000,0.000,0.000,1,1,2.00,0,NONE
187,37.2887563333,127.1076020000,25.743,5.176,0.000,0.000,0.000,1,1,2.00,0,NONE
188,37.2887555000,127.1076043333,25.950,5.084,0.000,0.000,0.000,1,1,2.00,0,NONE
189,37.2887548333,127.1076065000,26.142,5.009,0.000,0.000,0.000,1,1,2.00,0,NONE
190,37.2887543333,127.1076085000,26.319,4.954,0.000,0.000,0.000,1,1,2.00,0,NONE
191,37.2887540000,127.1076101667,26.466,4.917,0.000,0.000,0.000,1,1,2.00,0,NONE
192,37.2887536667,127.1076121667,26.643,4.880,0.000,0.000,0.000,1,1,2.00,0,NONE
