index,latitude,longitude,x_m,y_m,dr_x_m,dr_y_m,dr_yaw_deg,direction,mode,drive_level,wheel,event
161,37.2885375000,127.1072983333,0.590,-9.703,0.000,0.000,0.000,-1,1,2.00,0,NONE
162,37.2885366667,127.1072996667,0.709,-9.796,0.000,0.000,0.000,-1,1,2.00,0,NONE
163,37.2885360000,127.1073013333,0.856,-9.870,0.000,0.000,0.000,-1,1,2.00,0,NONE
164,37.2885356667,127.1073030000,1.004,-9.907,0.000,0.000,0.000,-1,1,2.00,0,NONE
165,37.2885351667,127.1073050000,1.181,-9.963,0.000,0.000,0.000,-1,1,2.00,0,NONE
166,37.2885345000,127.1073068333,1.343,-10.037,0.000,0.000,0.000,-1,1,2.00,0,NONE
167,37.2885345000,127.1073086667,1.506,-10.037,0.000,0.000,0.000,-1,1,2.00,0,NONE
168,37.2885346667,127.1073095000,1.579,-10.019,0.000,0.000,0.000,1,1,2.00,0,NONE
169,37.2885346667,127.1073075000,1.402,-10.019,0.000,0.000,0.000,1,1,2.00,0,NONE
170,37.2885355000,127.1073058333,1.255,-9.926,0.000,0.000,0.000,1,1,2.00,0,NONE
171,37.2885363333,127.1073040000,1.092,-9.833,0.000,0.000,0.000,1,1,2.00,0,NONE
172,37.2885370000,127.1073025000,0.959,-9.759,0.000,0.000,0.000,1,1,2.00,0,NONE
173,37.2885375000,127.1073001667,0.753,-9.703,0.000,0.000,0.000,1,1,2.00,0,NONE
174,37.2885380000,127.1072985000,0.605,-9.648,0.000,0.000,0.000,1,1,2.00,0,NONE
175,37.2885386667,127.1072968333,0.458,-9.574,0.000,0.000,0.000,1,1,2.00,0,NONE
176,37.2885393333,127.1072951667,0.310,-9.499,0.000,0.000,0.000,1,1,2.00,0,NONE
177,37.2885401667,127.1072935000,0.162,-9.407,0.000,0.000,0.000,1,1,2.00,0,NONE
178,37.2885408333,127.1072918333,0.015,-9.332,0.000,0.000,0.000,1,1,2.00,0,NONE
179,37.2885415000,127.1072900000,-0.148,-9.258,0.000,0.000,0.000,1,1,2.00,0,NONE
180,37.2885421667,127.1072881667,-0.310,-9.184,0.000,0.000,0.000,1,1,2.00,0,NONE
181,37.2885428333,127.1072865000,-0.458,-9.110,0.000,0.000,0.000,1,1,2.00,0,NONE
182,37.2885438333,127.1072850000,-0.590,-8.998,0.000,0.000,0.000,1,1,2.00,0,NONE
183,37.2885450000,127.1072833333,-0.738,-8.868,0.000,0.000,0.000,1,1,2.00,0,NONE
184,37.2885461667,127.1072818333,-0.871,-8.739,0.000,0.000,0.000,1,1,2.00,0,NONE
185,37.2885471667,127.1072803333,-1.004,-8.627,0.000,0.000,0.000,1,1,2.00,0,NONE
186,37.2885483333,127.1072788333,-1.137,-8.497,0.000,0.000,0.000,1,1,2.00,0,NONE
187,37.2885495000,127.1072775000,-1.255,-8.368,0.000,0.000,0.000,1,1,2.00,0,NONE
188,37.2885508333,127.1072765000,-1.343,-8.219,0.000,0.000,0.000,1,1,2.00,0,NONE
189,37.2885525000,127.1072755000,-1.432,-8.034,0.000,0.000,0.000,1,1,2.00,0,NONE
190,37.2885541667,127.1072750000,-1.476,-7.848,0.000,0.000,0.000,1,1,2.00,0,NONE
191,37.2885556667,127.1072741667,-1.550,-7.681,0.000,0.000,0.000,1,1,2.00,0,NONE
192,37.2885571667,127.1072733333,-1.624,-7.514,0.000,0.000,0.000,1,1,2.00,0,NONE
193,37.2885588333,127.1072725000,-1.698,-7.329,0.000,0.000,0.000,1,1,2.00,0,NONE
194,37.2885603333,127.1072720000,-1.742,-7.162,0.000,0.000,0.000,1,1,2.00,0,NONE
195,37.2885621667,127.1072718333,-1.757,-6.957,0.000,0.000,0.000,1,1,2.00,0,NONE
196,37.2885640000,127.1072716667,-1.771,-6.753,0.000,0.000,0.000,1,1,2.00,0,NONE
197,37.2885658333,127.1072716667,-1.771,-6.549,0.000,0.000,0.000,1,1,2.00,0,NONE
198,37.2885676667,127.1072713333,-1.801,-6.345,0.000,0.000,0.000,1,1,2.00,0,NONE
199,37.2885693333,127.1072711667,-1.816,-6.160,0.000,0.000,0.000,1,1,2.00,0,NONE
200,37.2885710000,127.1072711667,-1.816,-5.974,0.000,0.000,0.000,1,1,2.00,0,NONE
201,37.2885728333,127.1072715000,-1.786,-5.770,0.000,0.000,0.000,1,1,2.00,0,NONE
202,37.2885746667,127.1072720000,-1.742,-5.566,0.000,0.000,0.000,1,1,2.00,0,NONE
203,37.2885766667,127.1072723333,-1.712,-5.343,0.000,0.000,0.000,1,1,2.00,0,NONE
204,37.2885785000,127.1072728333,-1.668,-5.139,0.000,0.000,0.000,1,1,2.00,0,NONE
205,37.2885803333,127.1072731667,-1.638,-4.935,0.000,0.000,0.000,1,1,2.00,0,NONE
206,37.2885821667,127.1072738333,-1.579,-4.731,0.000,0.000,0.000,1,1,2.00,0,NONE
207,37.2885840000,127.1072746667,-1.506,-4.527,0.000,0.000,0.000,1,1,2.00,0,NONE
208,37.2885858333,127.1072755000,-1.432,-4.323,0.000,0.000,0.000,1,1,2.00,0,NONE
209,37.2885876667,127.1072761667,-1.373,-4.119,0.000,0.000,0.000,1,1,2.00,0,NONE
210,37.2885895000,127.1072768333,-1.314,-3.915,0.000,0.000,0.000,1,1,2.00,0,NONE
211,37.2885911667,127.1072775000,-1.255,-3.729,0.000,0.000,0.000,1,1,2.00,0,NONE
212,37.2885928333,127.1072781667,-1.196,-3.544,0.000,0.000,0.000,1,1,2.00,0,NONE
213,37.2885946667,127.1072788333,-1.137,-3.340,0.000,0.000,0.000,1,1,2.00,0,NONE
214,37.2885965000,127.1072796667,-1.063,-3.136,0.000,0.000,0.000,1,1,2.00,0,NONE
215,37.2885983333,127.1072805000,-0.989,-2.931,0.000,0.000,0.000,1,1,2.00,0,NONE
216,37.2886001667,127.1072813333,-0.915,-2.727,0.000,0.000,0.000,1,1,2.00,0,NONE
217,37.2886020000,127.1072818333,-0.871,-2.523,0.000,0.000,0.000,1,1,2.00,0,NONE
218,37.2886036667,127.1072826667,-0.797,-2.338,0.000,0.000,0.000,1,1,2.00,0,NONE
219,37.2886055000,127.1072835000,-0.723,-2.134,0.000,0.000,0.000,1,1,2.00,0,NONE
220,37.2886071667,127.1072845000,-0.635,-1.948,0.000,0.000,0.000,1,1,2.00,0,NONE
221,37.2886088333,127.1072853333,-0.561,-1.763,0.000,0.000,0.000,1,1,2.00,0,NONE
222,37.2886105000,127.1072860000,-0.502,-1.577,0.000,0.000,0.000,1,1,2.00,0,NONE
223,37.2886121667,127.1072865000,-0.458,-1.391,0.000,0.000,0.000,1,1,2.00,0,NONE
224,37.2886136667,127.1072873333,-0.384,-1.225,0.000,0.000,0.000,1,1,2.00,0,NONE
225,37.2886151667,127.1072883333,-0.295,-1.058,0.000,0.000,0.000,1,1,2.00,0,NONE
226,37.2886168333,127.1072893333,-0.207,-0.872,0.000,0.000,0.000,1,1,2.00,0,NONE
227,37.2886181667,127.1072903333,-0.118,-0.724,0.000,0.000,0.000,1,1,2.00,0,NONE
228,37.2886200000,127.1072913333,-0.030,-0.519,0.000,0.000,0.000,1,1,2.00,0,NONE
229,37.2886216667,127.1072920000,0.030,-0.334,0.000,0.000,0.000,1,1,2.00,0,NONE
230,37.2886231667,127.1072930000,0.118,-0.167,0.000,0.000,0.000,1,1,2.00,0,NONE
231,37.2886245000,127.1072940000,0.207,-0.019,0.000,0.000,0.000,1,1,2.00,0,NONE
232,37.2886253333,127.1072938333,0.192,0.074,0.000,0.000,0.000,1,1,2.00,0,STOP_LINE
233,37.2886266667,127.1072950000,0.295,0.223,0.000,0.000,0.000,1,1,2.00,0,NONE
234,37.2886276667,127.1072965000,0.428,0.334,0.000,0.000,0.000,1,1,2.00,0,NONE
235,37.2886290000,127.1072976667,0.531,0.482,0.000,0.000,0.000,1,1,2.00,0,NONE
